Customer_ID,recency,frequency,monetary,Recency_segment,Frequency_segment,Monetary_Segment
SC-105751,4266,3,328,Dormant,Rare,"Low Spender"
FM-42901,4044,8,327,Dormant,Occasional,"Low Spender"
NB-85803,4529,3,327,Dormant,Rare,"Low Spender"
DB-131203,3921,3,327,Dormant,Rare,"Low Spender"
MH-74402,5007,4,326,Dormant,Rare,"Low Spender"
BT-16802,4075,2,326,Dormant,Rare,"Low Spender"
DO-36453,3934,2,326,Dormant,Rare,"Low Spender"
AR-5401,4114,7,325,Dormant,Occasional,"Low Spender"
CL-18901,4207,5,325,Dormant,Occasional,"Low Spender"
EM-38253,4375,10,325,Dormant,Frequent,"Low Spender"
AG-105251,4027,3,324,Dormant,Rare,"Low Spender"
AR-8252,3967,7,324,Dormant,Occasional,"Low Spender"
TB-111752,4269,5,323,Dormant,Occasional,"Low Spender"
MS-77702,4019,3,322,Dormant,Rare,"Low Spender"
JC-153403,4266,6,322,Dormant,Occasional,"Low Spender"
PF-91202,4306,2,322,Dormant,Rare,"Low Spender"
BD-115604,4171,4,321,Dormant,Rare,"Low Spender"
CC-25501,4164,8,321,Dormant,Occasional,"Low Spender"
DL-28653,4166,6,321,Dormant,Occasional,"Low Spender"
CA-22651,4026,1,321,Dormant,Rare,"Low Spender"
RB-95702,4339,7,320,Dormant,Occasional,"Low Spender"
MH-81152,4112,3,319,Dormant,Rare,"Low Spender"
BP-12902,4644,4,318,Dormant,Rare,"Low Spender"
KN-67051,5183,2,318,Dormant,Rare,"Low Spender"
LH-170204,4132,6,318,Dormant,Occasional,"Low Spender"
GM-46952,4115,7,317,Dormant,Occasional,"Low Spender"
MV-74852,4712,3,317,Dormant,Rare,"Low Spender"
BB-9902,3971,4,315,Dormant,Rare,"Low Spender"
JG-51602,4542,2,315,Dormant,Rare,"Low Spender"
SV-109352,3904,2,315,Dormant,Rare,"Low Spender"
JC-57751,3906,8,314,Dormant,Occasional,"Low Spender"
MS-177101,3922,7,314,Dormant,Occasional,"Low Spender"
MM-72602,5352,1,314,Dormant,Rare,"Low Spender"
AB-2553,4013,2,313,Dormant,Rare,"Low Spender"
SN-105603,3906,4,312,Dormant,Rare,"Low Spender"
LH-67501,4650,2,312,Dormant,Rare,"Low Spender"
SA-108303,3903,5,312,Dormant,Occasional,"Low Spender"
CB-124151,5019,4,311,Dormant,Rare,"Low Spender"
TB-113551,3907,10,311,Dormant,Frequent,"Low Spender"
BC-11252,4024,10,311,Dormant,Frequent,"Low Spender"
BS-13802,4320,2,310,Dormant,Rare,"Low Spender"
JH-154304,3898,7,310,Dormant,Occasional,"Low Spender"
VM-218353,5077,3,308,Dormant,Rare,"Low Spender"
BD-116203,3942,3,306,Dormant,Rare,"Low Spender"
JM-155804,3893,7,305,Dormant,Occasional,"Low Spender"
NR-85501,3952,7,305,Dormant,Occasional,"Low Spender"
MS-78301,4032,4,305,Dormant,Rare,"Low Spender"
VP-117302,3921,6,304,Dormant,Occasional,"Low Spender"
HZ-49502,4101,9,304,Dormant,Occasional,"Low Spender"
GM-144553,3993,4,304,Dormant,Rare,"Low Spender"
XP-118651,4559,4,304,Dormant,Rare,"Low Spender"
CC-126853,4047,6,304,Dormant,Occasional,"Low Spender"
NB-86552,4003,6,303,Dormant,Occasional,"Low Spender"
MM-180551,3919,4,303,Dormant,Rare,"Low Spender"
MG-76501,4388,1,302,Dormant,Rare,"Low Spender"
HK-48901,4063,2,301,Dormant,Rare,"Low Spender"
JK-156401,4125,3,301,Dormant,Rare,"Low Spender"
CM-19352,4539,4,298,Dormant,Rare,"Low Spender"
TS-113403,4222,5,296,Dormant,Occasional,"Low Spender"
AG-2702,4412,3,296,Dormant,Rare,"Low Spender"
MP-79651,4342,5,295,Dormant,Occasional,"Low Spender"
RA-92852,4390,3,295,Dormant,Rare,"Low Spender"
EP-39151,3968,5,294,Dormant,Occasional,"Low Spender"
LC-68701,3997,4,294,Dormant,Rare,"Low Spender"
RW-96901,5097,4,294,Dormant,Rare,"Low Spender"
CC-121453,4301,5,292,Dormant,Occasional,"Low Spender"
RA-98853,4018,7,291,Dormant,Occasional,"Low Spender"
KF-62851,4668,5,291,Dormant,Occasional,"Low Spender"
SW-102753,3951,4,290,Dormant,Rare,"Low Spender"
PR-88802,4630,2,289,Dormant,Rare,"Low Spender"
LH-167504,4044,3,288,Dormant,Rare,"Low Spender"
CM-124454,4329,9,287,Dormant,Occasional,"Low Spender"
AB-602,4026,6,287,Dormant,Occasional,"Low Spender"
NC-84151,4089,4,287,Dormant,Rare,"Low Spender"
GM-145002,4397,3,286,Dormant,Rare,"Low Spender"
RB-97052,4042,3,285,Dormant,Rare,"Low Spender"
TP-115651,3996,3,285,Dormant,Rare,"Low Spender"
TM-114901,4063,7,283,Dormant,Occasional,"Low Spender"
AB-2552,3936,2,283,Dormant,Rare,"Low Spender"
LD-70053,4378,7,282,Dormant,Occasional,"Low Spender"
KM-162253,4122,3,282,Dormant,Rare,"Low Spender"
SC-104402,3985,2,282,Dormant,Rare,"Low Spender"
GM-44552,4101,3,281,Dormant,Rare,"Low Spender"
SC-208454,4024,4,281,Dormant,Rare,"Low Spender"
RD-99001,4044,9,280,Dormant,Occasional,"Low Spender"
PR-88803,5118,3,279,Dormant,Rare,"Low Spender"
SC-208004,3923,5,278,Dormant,Occasional,"Low Spender"
TS-116552,4097,6,278,Dormant,Occasional,"Low Spender"
MG-82053,3894,4,277,Dormant,Rare,"Low Spender"
LW-72152,4205,1,277,Dormant,Rare,"Low Spender"
BF-110804,3918,6,274,Dormant,Occasional,"Low Spender"
NB-185804,5059,2,274,Dormant,Rare,"Low Spender"
KH-166301,3936,5,274,Dormant,Occasional,"Low Spender"
TZ-115802,4735,3,271,Dormant,Rare,"Low Spender"
SE-101101,4818,3,271,Dormant,Rare,"Low Spender"
MP-79652,4089,5,271,Dormant,Occasional,"Low Spender"
PB-92101,4210,5,270,Dormant,Occasional,"Low Spender"
DD-135704,3934,9,269,Dormant,Occasional,"Low Spender"
BF-11701,4443,3,268,Dormant,Rare,"Low Spender"
MH-74403,4590,4,268,Dormant,Rare,"Low Spender"
RB-95701,4833,5,267,Dormant,Occasional,"Low Spender"
BN-114704,3917,6,266,Dormant,Occasional,"Low Spender"
JK-56402,4066,4,266,Dormant,Rare,"Low Spender"
VG-117901,4053,2,266,Dormant,Rare,"Low Spender"
MO-179503,3969,3,266,Dormant,Rare,"Low Spender"
AR-105104,3907,7,264,Dormant,Occasional,"Low Spender"
CR-25802,4174,3,264,Dormant,Rare,"Low Spender"
DJ-34201,4007,4,263,Dormant,Rare,"Low Spender"
JS-56851,4035,2,263,Dormant,Rare,"Low Spender"
JR-57002,4308,3,263,Dormant,Rare,"Low Spender"
CY-27451,4385,5,262,Dormant,Occasional,"Low Spender"
PL-89251,4252,3,261,Dormant,Rare,"Low Spender"
AA-3753,4146,6,261,Dormant,Occasional,"Low Spender"
CK-23251,3893,6,260,Dormant,Occasional,"Low Spender"
HM-48601,4132,2,259,Dormant,Rare,"Low Spender"
RD-96603,4267,10,258,Dormant,Frequent,"Low Spender"
DL-28652,4394,1,256,Dormant,Rare,"Low Spender"
DK-28951,4039,5,254,Dormant,Occasional,"Low Spender"
AS-2251,3895,7,254,Dormant,Occasional,"Low Spender"
PB-88051,4013,4,254,Dormant,Rare,"Low Spender"
DF-31352,4818,8,252,Dormant,Occasional,"Low Spender"
HD-147854,4662,7,251,Dormant,Occasional,"Low Spender"
AH-104652,4373,2,251,Dormant,Rare,"Low Spender"
DO-36451,4061,3,251,Dormant,Rare,"Low Spender"
TT-212652,4369,2,251,Dormant,Rare,"Low Spender"
JW-59551,4819,2,249,Dormant,Rare,"Low Spender"
GT-47552,4613,1,249,Dormant,Rare,"Low Spender"
JR-62103,4455,3,248,Dormant,Rare,"Low Spender"
LB-67951,3996,6,247,Dormant,Occasional,"Low Spender"
GA-45151,3928,7,247,Dormant,Occasional,"Low Spender"
DM-35251,5043,5,246,Dormant,Occasional,"Low Spender"
SP-208601,3947,2,246,Dormant,Rare,"Low Spender"
HG-49652,3992,3,246,Dormant,Rare,"Low Spender"
DJ-36301,4146,2,245,Dormant,Rare,"Low Spender"
BT-13952,4083,1,244,Dormant,Rare,"Low Spender"
SM-200054,4314,6,243,Dormant,Occasional,"Low Spender"
VT-117001,3923,6,241,Dormant,Occasional,"Low Spender"
MA-79953,3909,5,240,Dormant,Occasional,"Low Spender"
PL-189254,3908,8,239,Dormant,Occasional,"Low Spender"
KB-64051,4280,5,239,Dormant,Occasional,"Low Spender"
TM-110102,4135,2,239,Dormant,Rare,"Low Spender"
RP-92701,5022,4,238,Dormant,Rare,"Low Spender"
LP-70952,4469,4,238,Dormant,Rare,"Low Spender"
GP-147404,4658,5,237,Dormant,Occasional,"Low Spender"
AR-5402,4290,6,236,Dormant,Occasional,"Low Spender"
SG-100803,4262,3,235,Dormant,Rare,"Low Spender"
KL-66452,4039,4,235,Dormant,Rare,"Low Spender"
CM-22352,4049,6,235,Dormant,Occasional,"Low Spender"
HJ-48751,4203,3,233,Dormant,Rare,"Low Spender"
RB-93602,3986,2,233,Dormant,Rare,"Low Spender"
PP-89551,4957,5,232,Dormant,Occasional,"Low Spender"
JP-61351,3979,5,231,Dormant,Occasional,"Low Spender"
MO-75002,4174,4,231,Dormant,Rare,"Low Spender"
EC-140502,4136,3,231,Dormant,Rare,"Low Spender"
CD-19803,4224,3,229,Dormant,Rare,"Low Spender"
NC-83402,4089,4,229,Dormant,Rare,"Low Spender"
EM-140654,3940,6,228,Dormant,Occasional,"Low Spender"
GT-147554,3927,7,227,Dormant,Occasional,"Low Spender"
HE-48001,3954,5,227,Dormant,Occasional,"Low Spender"
DC-32852,4285,2,227,Dormant,Rare,"Low Spender"
DB-32702,3941,5,225,Dormant,Occasional,"Low Spender"
RH-94952,3989,6,225,Dormant,Occasional,"Low Spender"
BO-113503,5007,3,225,Dormant,Rare,"Low Spender"
DR-29402,4197,5,224,Dormant,Occasional,"Low Spender"
MW-82201,4405,5,224,Dormant,Occasional,"Low Spender"
SP-106202,4196,4,223,Dormant,Rare,"Low Spender"
QJ-92552,4019,4,223,Dormant,Rare,"Low Spender"
EH-39452,5243,3,223,Dormant,Rare,"Low Spender"
MO-79502,3991,3,222,Dormant,Rare,"Low Spender"
SS-104101,4292,4,222,Dormant,Rare,"Low Spender"
NL-83101,4468,2,222,Dormant,Rare,"Low Spender"
RB-196454,4541,7,221,Dormant,Occasional,"Low Spender"
GT-47101,3948,6,221,Dormant,Occasional,"Low Spender"
CA-23101,4229,3,221,Dormant,Rare,"Low Spender"
PJ-88352,3935,6,220,Dormant,Occasional,"Low Spender"
OT-87301,4364,2,220,Dormant,Rare,"Low Spender"
HH-150104,3965,6,219,Dormant,Occasional,"Low Spender"
CD-19202,4285,4,219,Dormant,Rare,"Low Spender"
NP-83251,3908,5,219,Dormant,Occasional,"Low Spender"
RA-99152,4480,4,219,Dormant,Rare,"Low Spender"
LS-69751,4071,5,217,Dormant,Occasional,"Low Spender"
MS-77701,3991,4,217,Dormant,Rare,"Low Spender"
KB-65851,4264,2,217,Dormant,Rare,"Low Spender"
AF-8852,4060,4,215,Dormant,Rare,"Low Spender"
RB-94351,4109,2,215,Dormant,Rare,"Low Spender"
BK-12601,4017,2,214,Dormant,Rare,"Low Spender"
JE-61652,4375,3,213,Dormant,Rare,"Low Spender"
RM-96752,3999,2,212,Dormant,Rare,"Low Spender"
SM-209053,4266,3,211,Dormant,Rare,"Low Spender"
AC-4503,4074,4,210,Dormant,Rare,"Low Spender"
BD-16051,4168,3,208,Dormant,Rare,"Low Spender"
DK-30902,4060,1,207,Dormant,Rare,"Low Spender"
GM-44551,4106,4,207,Dormant,Rare,"Low Spender"
LP-70802,4077,4,207,Dormant,Rare,"Low Spender"
DB-31201,4565,4,206,Dormant,Rare,"Low Spender"
BT-13951,3926,5,205,Dormant,Occasional,"Low Spender"
LF-71852,4070,4,205,Dormant,Rare,"Low Spender"
KD-66151,4079,3,205,Dormant,Rare,"Low Spender"
PO-88652,4833,2,205,Dormant,Rare,"Low Spender"
CS-18451,3917,5,204,Dormant,Occasional,"Low Spender"
MT-180703,4157,9,204,Dormant,Occasional,"Low Spender"
ME-77252,4216,1,204,Dormant,Rare,"Low Spender"
JK-53251,4353,4,203,Dormant,Rare,"Low Spender"
KM-162252,4055,2,203,Dormant,Rare,"Low Spender"
SC-100952,4504,6,203,Dormant,Occasional,"Low Spender"
AG-103904,4007,8,201,Dormant,Occasional,"Low Spender"
KN-63902,4166,3,201,Dormant,Rare,"Low Spender"
HH-50102,4089,3,201,Dormant,Rare,"Low Spender"
KD-163453,5285,1,201,Dormant,Rare,"Low Spender"
RA-99151,4032,1,201,Dormant,Rare,"Low Spender"
NC-83403,4362,3,199,Dormant,Rare,"Low Spender"
FG-42603,4368,6,198,Dormant,Occasional,"Low Spender"
TW-110252,3912,6,198,Dormant,Occasional,"Low Spender"
RM-96751,3929,1,198,Dormant,Rare,"Low Spender"
KM-63752,4458,1,197,Dormant,Rare,"Low Spender"
JJ-157604,4646,3,195,Dormant,Rare,"Low Spender"
HW-149353,3972,6,195,Dormant,Occasional,"Low Spender"
SW-204553,4077,2,195,Dormant,Rare,"Low Spender"
LS-69452,4502,2,194,Dormant,Rare,"Low Spender"
DJ-35102,4475,1,194,Dormant,Rare,"Low Spender"
EM-40952,4770,1,193,Dormant,Rare,"Low Spender"
ML-74101,4062,5,193,Dormant,Occasional,"Low Spender"
TB-110551,4749,1,193,Dormant,Rare,"Low Spender"
EP-39152,5176,2,193,Dormant,Rare,"Low Spender"
FH-43651,4259,2,192,Dormant,Rare,"Low Spender"
SN-107101,4145,2,192,Dormant,Rare,"Low Spender"
RD-98102,4130,8,192,Dormant,Occasional,"Low Spender"
NM-84451,4259,4,191,Dormant,Rare,"Low Spender"
MC-76052,4088,3,190,Dormant,Rare,"Low Spender"
YS-118801,3897,2,190,Dormant,Rare,"Low Spender"
TT-114601,4254,6,189,Dormant,Occasional,"Low Spender"
AS-2253,4563,3,189,Dormant,Rare,"Low Spender"
TN-110401,3947,3,188,Dormant,Rare,"Low Spender"
RB-97952,4074,3,188,Dormant,Rare,"Low Spender"
MK-79052,4273,2,187,Dormant,Rare,"Low Spender"
ML-82652,3901,6,187,Dormant,Occasional,"Low Spender"
AH-2102,4350,3,187,Dormant,Rare,"Low Spender"
JA-59702,3911,6,187,Dormant,Occasional,"Low Spender"
AS-1351,4859,1,187,Dormant,Rare,"Low Spender"
TH-115501,4282,6,181,Dormant,Occasional,"Low Spender"
DB-29701,4111,2,181,Dormant,Rare,"Low Spender"
CL-18903,3985,6,181,Dormant,Occasional,"Low Spender"
CG-25201,4012,6,180,Dormant,Occasional,"Low Spender"
MZ-73351,4203,4,180,Dormant,Rare,"Low Spender"
CS-22501,5082,2,179,Dormant,Rare,"Low Spender"
EN-37801,4257,4,179,Dormant,Rare,"Low Spender"
JE-54751,4086,4,179,Dormant,Rare,"Low Spender"
JC-53402,4664,4,178,Dormant,Rare,"Low Spender"
PH-87901,4007,4,177,Dormant,Rare,"Low Spender"
DS-31801,4216,5,177,Dormant,Occasional,"Low Spender"
TS-116551,4095,1,176,Dormant,Rare,"Low Spender"
RD-96602,5266,2,175,Dormant,Rare,"Low Spender"
BP-11552,4867,3,175,Dormant,Rare,"Low Spender"
KC-65401,3930,4,175,Dormant,Rare,"Low Spender"
BT-14851,4350,4,174,Dormant,Rare,"Low Spender"
SC-102301,4087,3,174,Dormant,Rare,"Low Spender"
EK-37951,4286,5,174,Dormant,Occasional,"Low Spender"
EB-37501,5027,2,173,Dormant,Rare,"Low Spender"
KD-63452,3968,2,173,Dormant,Rare,"Low Spender"
RF-98401,5029,5,173,Dormant,Occasional,"Low Spender"
FA-42301,4077,5,172,Dormant,Occasional,"Low Spender"
LW-69901,3916,5,172,Dormant,Occasional,"Low Spender"
SV-109351,4720,5,172,Dormant,Occasional,"Low Spender"
RB-93601,4423,4,171,Dormant,Rare,"Low Spender"
AG-107654,3970,5,170,Dormant,Occasional,"Low Spender"
KT-164803,4438,4,170,Dormant,Rare,"Low Spender"
KM-66602,3976,3,170,Dormant,Rare,"Low Spender"
RL-96151,4158,4,169,Dormant,Rare,"Low Spender"
SS-101401,3922,4,169,Dormant,Rare,"Low Spender"
JR-62102,4391,1,169,Dormant,Rare,"Low Spender"
IM-50701,4126,1,168,Dormant,Rare,"Low Spender"
GA-147253,4230,5,167,Dormant,Occasional,"Low Spender"
EM-38101,3951,6,166,Dormant,Occasional,"Low Spender"
ST-105302,4019,3,166,Dormant,Rare,"Low Spender"
ED-38851,4648,4,166,Dormant,Rare,"Low Spender"
JM-55802,3962,2,165,Dormant,Rare,"Low Spender"
QJ-92551,3954,5,165,Dormant,Occasional,"Low Spender"
SW-102751,3942,3,165,Dormant,Rare,"Low Spender"
SP-109201,4104,4,165,Dormant,Rare,"Low Spender"
JK-56401,4787,2,164,Dormant,Rare,"Low Spender"
MS-77101,3956,2,164,Dormant,Rare,"Low Spender"
TS-113402,4298,2,163,Dormant,Rare,"Low Spender"
DV-34651,3919,3,162,Dormant,Rare,"Low Spender"
ML-182654,3993,3,162,Dormant,Rare,"Low Spender"
FP-43201,3927,2,161,Dormant,Rare,"Low Spender"
ME-80101,4285,1,161,Dormant,Rare,"Low Spender"
PO-88653,5078,2,161,Dormant,Rare,"Low Spender"
AO-108104,4394,1,161,Dormant,Rare,"Low Spender"
CM-19351,3941,4,160,Dormant,Rare,"Low Spender"
BS-13801,4024,5,160,Dormant,Occasional,"Low Spender"
AB-1651,3923,2,160,Dormant,Rare,"Low Spender"
PT-190904,3964,7,160,Dormant,Occasional,"Low Spender"
KT-164802,4027,5,159,Dormant,Occasional,"Low Spender"
SR-107401,3989,4,158,Dormant,Rare,"Low Spender"
DJ-34202,3894,1,158,Dormant,Rare,"Low Spender"
TZ-114451,4552,2,158,Dormant,Rare,"Low Spender"
MY-73801,4842,3,158,Dormant,Rare,"Low Spender"
DA-134504,4245,8,157,Dormant,Occasional,"Low Spender"
PC-190003,3943,2,157,Dormant,Rare,"Low Spender"
AR-105403,4308,4,157,Dormant,Rare,"Low Spender"
TC-112951,3905,4,156,Dormant,Rare,"Low Spender"
DL-33302,4598,2,156,Dormant,Rare,"Low Spender"
CD-19802,4148,2,156,Dormant,Rare,"Low Spender"
RA-98852,4948,3,154,Dormant,Rare,"Low Spender"
TZ-114452,4277,2,154,Dormant,Rare,"Low Spender"
CC-24301,4745,3,154,Dormant,Rare,"Low Spender"
MO-179504,4073,4,154,Dormant,Rare,"Low Spender"
WB-118502,5202,4,153,Dormant,Rare,"Low Spender"
DP-31652,4997,1,153,Dormant,Rare,"Low Spender"
BS-13652,3930,3,152,Dormant,Rare,"Low Spender"
LH-71552,4742,1,152,Dormant,Rare,"Low Spender"
VP-117601,4129,3,152,Dormant,Rare,"Low Spender"
MZ-75152,4795,2,150,Dormant,Rare,"Low Spender"
TD-109951,4353,3,150,Dormant,Rare,"Low Spender"
BM-17852,3941,2,149,Dormant,Rare,"Low Spender"
AC-4502,4812,2,147,Dormant,Rare,"Low Spender"
RB-96451,4368,1,147,Dormant,Rare,"Low Spender"
GH-146654,3895,3,147,Dormant,Rare,"Low Spender"
NH-186103,4381,1,146,Dormant,Rare,"Low Spender"
HA-49051,4360,1,146,Dormant,Rare,"Low Spender"
BG-17401,3909,4,145,Dormant,Rare,"Low Spender"
JE-56102,4087,2,145,Dormant,Rare,"Low Spender"
AR-4051,4269,2,144,Dormant,Rare,"Low Spender"
DE-32551,4413,3,142,Dormant,Rare,"Low Spender"
BE-14102,3957,4,141,Dormant,Rare,"Low Spender"
GM-44402,4025,3,140,Dormant,Rare,"Low Spender"
FO-43051,4185,3,140,Dormant,Rare,"Low Spender"
PW-92402,4458,3,140,Dormant,Rare,"Low Spender"
BO-13502,4221,7,140,Dormant,Occasional,"Low Spender"
EM-40652,5131,2,139,Dormant,Rare,"Low Spender"
DM-29552,4601,3,139,Dormant,Rare,"Low Spender"
MB-80851,3904,4,139,Dormant,Rare,"Low Spender"
AF-8851,4096,2,139,Dormant,Rare,"Low Spender"
JS-55952,5110,1,138,Dormant,Rare,"Low Spender"
AH-752,4161,1,137,Dormant,Rare,"Low Spender"
BD-15601,4080,2,137,Dormant,Rare,"Low Spender"
SV-107852,3922,4,137,Dormant,Rare,"Low Spender"
DB-36152,4018,2,137,Dormant,Rare,"Low Spender"
LH-71551,4142,1,137,Dormant,Rare,"Low Spender"
RK-93002,3921,3,136,Dormant,Rare,"Low Spender"
SM-109052,4875,5,136,Dormant,Occasional,"Low Spender"
RB-96452,4132,2,135,Dormant,Rare,"Low Spender"
CM-21902,4679,3,134,Dormant,Rare,"Low Spender"
JP-55202,4536,1,133,Dormant,Rare,"Low Spender"
MS-73652,4004,1,133,Dormant,Rare,"Low Spender"
PB-192104,4581,2,133,Dormant,Rare,"Low Spender"
SC-106952,4319,2,133,Dormant,Rare,"Low Spender"
DN-36903,4486,3,133,Dormant,Rare,"Low Spender"
TZ-115801,3941,4,132,Dormant,Rare,"Low Spender"
JK-56253,5123,3,132,Dormant,Rare,"Low Spender"
BO-114254,3968,2,131,Dormant,Rare,"Low Spender"
NB-86551,4989,3,131,Dormant,Rare,"Low Spender"
BB-15451,4049,4,131,Dormant,Rare,"Low Spender"
DB-35551,3898,2,131,Dormant,Rare,"Low Spender"
EA-40351,4058,3,131,Dormant,Rare,"Low Spender"
GB-45303,4063,3,130,Dormant,Rare,"Low Spender"
SO-103351,5109,3,130,Dormant,Rare,"Low Spender"
MA-79952,4031,1,130,Dormant,Rare,"Low Spender"
MH-76202,4655,3,129,Dormant,Rare,"Low Spender"
VP-117301,4901,3,129,Dormant,Rare,"Low Spender"
Dp-32402,3918,3,128,Dormant,Rare,"Low Spender"
TB-113552,4345,4,128,Dormant,Rare,"Low Spender"
JF-51901,4042,2,128,Dormant,Rare,"Low Spender"
TG-113102,5164,1,128,Dormant,Rare,"Low Spender"
PP-89552,3907,2,128,Dormant,Rare,"Low Spender"
JG-58052,4026,4,128,Dormant,Rare,"Low Spender"
GH-44252,4739,1,127,Dormant,Rare,"Low Spender"
HL-50401,4579,2,127,Dormant,Rare,"Low Spender"
FC-43351,5125,3,126,Dormant,Rare,"Low Spender"
EL-137354,3970,2,125,Dormant,Rare,"Low Spender"
TW-110251,4669,6,125,Dormant,Occasional,"Low Spender"
AF-8702,4658,2,125,Dormant,Rare,"Low Spender"
JH-59102,4882,1,125,Dormant,Rare,"Low Spender"
BG-10351,4493,1,124,Dormant,Rare,"Low Spender"
VD-116701,3928,7,123,Dormant,Occasional,"Low Spender"
TR-113252,4061,2,123,Dormant,Rare,"Low Spender"
SR-104251,4206,4,122,Dormant,Rare,"Low Spender"
ML-77553,3919,2,122,Dormant,Rare,"Low Spender"
CD-27902,4024,7,121,Dormant,Occasional,"Low Spender"
VG-117902,4040,5,120,Dormant,Occasional,"Low Spender"
PC-90002,4896,1,120,Dormant,Rare,"Low Spender"
DB-132703,5014,3,118,Dormant,Rare,"Low Spender"
DL-34952,4175,5,118,Dormant,Occasional,"Low Spender"
DL-129252,5305,2,117,Dormant,Rare,"Low Spender"
KN-63901,4648,1,117,Dormant,Rare,"Low Spender"
CJ-20101,3939,3,116,Dormant,Rare,"Low Spender"
JK-60902,5051,1,116,Dormant,Rare,"Low Spender"
GK-46202,3993,1,116,Dormant,Rare,"Low Spender"
CB-25351,3900,4,116,Dormant,Rare,"Low Spender"
CK-25951,4108,2,115,Dormant,Rare,"Low Spender"
SM-109501,4018,3,114,Dormant,Rare,"Low Spender"
LB-67352,4812,1,114,Dormant,Rare,"Low Spender"
CC-125504,3920,4,113,Dormant,Rare,"Low Spender"
KS-63001,4364,3,113,Dormant,Rare,"Low Spender"
JP-54601,4279,2,113,Dormant,Rare,"Low Spender"
AH-4652,4691,2,112,Dormant,Rare,"Low Spender"
MC-74252,4002,1,111,Dormant,Rare,"Low Spender"
SC-103802,4497,3,110,Dormant,Rare,"Low Spender"
KS-63002,3999,1,109,Dormant,Rare,"Low Spender"
BW-12002,4277,1,109,Dormant,Rare,"Low Spender"
CJ-20102,4790,1,109,Dormant,Rare,"Low Spender"
SR-104252,3937,2,107,Dormant,Rare,"Low Spender"
JE-57151,3979,4,107,Dormant,Rare,"Low Spender"
BT-15301,4353,4,105,Dormant,Rare,"Low Spender"
MF-76652,5048,1,104,Dormant,Rare,"Low Spender"
ML-80403,4116,2,104,Dormant,Rare,"Low Spender"
NC-86252,5048,1,103,Dormant,Rare,"Low Spender"
CM-21602,5125,2,102,Dormant,Rare,"Low Spender"
JW-60752,4159,2,102,Dormant,Rare,"Low Spender"
JM-56553,4356,1,102,Dormant,Rare,"Low Spender"
EB-38702,4390,2,101,Dormant,Rare,"Low Spender"
CS-19503,4392,2,101,Dormant,Rare,"Low Spender"
MO-179501,4293,1,101,Dormant,Rare,"Low Spender"
NB-85802,5176,1,100,Dormant,Rare,"Low Spender"
HA-49201,4389,3,100,Dormant,Rare,"Low Spender"
CR-26252,4199,4,100,Dormant,Rare,"Low Spender"
EM-39602,4838,1,100,Dormant,Rare,"Low Spender"
RM-197504,4192,2,98,Dormant,Rare,"Low Spender"
Dp-32403,5062,1,98,Dormant,Rare,"Low Spender"
HR-47702,4186,1,97,Dormant,Rare,"Low Spender"
YC-118951,4079,3,97,Dormant,Rare,"Low Spender"
AB-1051,4295,2,97,Dormant,Rare,"Low Spender"
AZ-7502,4708,1,96,Dormant,Rare,"Low Spender"
LC-68852,4661,1,95,Dormant,Rare,"Low Spender"
RB-194352,4023,3,93,Dormant,Rare,"Low Spender"
AS-6302,3926,4,93,Dormant,Rare,"Low Spender"
TH-115502,4355,1,93,Dormant,Rare,"Low Spender"
EB-138703,3965,2,93,Dormant,Rare,"Low Spender"
RH-96003,4066,3,92,Dormant,Rare,"Low Spender"
GZ-45451,4298,2,92,Dormant,Rare,"Low Spender"
RD-94802,3940,1,91,Dormant,Rare,"Low Spender"
CS-25052,3943,3,91,Dormant,Rare,"Low Spender"
DP-33902,3993,1,91,Dormant,Rare,"Low Spender"
JF-52952,4405,1,90,Dormant,Rare,"Low Spender"
KS-163004,4188,4,89,Dormant,Rare,"Low Spender"
AR-105704,4427,2,88,Dormant,Rare,"Low Spender"
PO-91802,4488,2,88,Dormant,Rare,"Low Spender"
AH-1952,5133,1,88,Dormant,Rare,"Low Spender"
BP-11551,4312,2,87,Dormant,Rare,"Low Spender"
BM-11401,4263,2,86,Dormant,Rare,"Low Spender"
BC-11251,3922,4,85,Dormant,Rare,"Low Spender"
PC-87451,3950,2,85,Dormant,Rare,"Low Spender"
VG-118051,4028,3,85,Dormant,Rare,"Low Spender"
CV-128053,4831,1,84,Dormant,Rare,"Low Spender"
EB-38701,4494,4,84,Dormant,Rare,"Low Spender"
